subregion,Time,DP,Si,Sf,NDP,Stream,R,Lake,BI,Sub,Subsurface Irrigation (+),Tile Drain Outflow (-),P,Net Subsurface Inflow (+),Discrepancy (=),Cum. Sub.
17,8/31/1992 0:00,16796.18,96834140.65,96728980.52,18249.17,3763.49,1162.41,0,254.72,4562.2,0,0,128370.39,-4781.73,0,205718.31
17,9/30/1992 0:00,1920.04,96728980.52,96679941.18,17371.55,-758.65,643.9,0,252.11,1780.75,0,0,69875.48,1546.49,0,207499.06
17,10/31/1992 0:00,3994.2,96679941.18,96689522.89,16508.78,514.83,2155.21,0,331.63,-517.83,0,0,3521.12,-5889.8,0,206981.22
17,11/30/1992 0:00,1540.04,96689522.89,96698448.88,15572.72,124.64,138.3,0,246.97,-197.07,0,0,2147.41,-4812.16,0,206784.15
17,12/31/1992 0:00,43848.01,96698448.88,96710518.36,16466.96,1210.05,42.75,0,727.86,-168.15,0,0,2048.31,-4161.68,0,206616
17,1/31/1993 0:00,125817.83,96710518.36,96735966.74,25223.54,2998.2,2484.72,0,1323.08,-217.32,0,0,2091.61,-4272.24,0,206398.68
17,2/28/1993 0:00,61925.46,96735966.74,96761916.07,30433.77,-5326.03,4147.33,0,1458.74,-174.94,0,0,1900.01,-2689.53,0,206223.74
17,3/31/1993 0:00,12234.17,96761916.07,96782048.04,29343.01,-1774.4,1021.51,0,922.29,47.91,0,0,2371.82,-7056.54,0,206271.65
17,4/30/1993 0:00,8863.46,96782048.04,96820614.06,27287.92,5898.3,12640.4,0,389.56,-122.76,0,0,5126.74,-2400.66,0,206148.9
17,5/31/1993 0:00,46064.69,96820614.06,96852908.15,28210.75,10256.76,24072.07,0,385.57,166.78,0,0,25209.87,-5587.96,0,206315.67
17,6/30/1993 0:00,21150.76,96852908.15,96896909.63,27449.44,12664.55,23607.09,0,381.62,-95.05,0,0,14808.2,-5197.97,0,206220.62
17,7/31/1993 0:00,23763.3,96896909.63,96918309.11,26802.34,8477.2,26456.03,0,377.71,182.51,0,0,38288.66,-2607.66,0,206403.13
17,8/31/1993 0:00,16682.71,96918309.11,96883212.31,25648.4,4653.31,11445.12,0,373.84,609.49,0,0,81952.37,4125.4,0,207012.63
17,9/30/1993 0:00,1960.02,96883212.31,96875089.75,23573.72,1821.5,6299.31,0,370.02,-178.33,0,0,43027.1,3018.33,0,206834.29
17,10/31/1993 0:00,2101.89,96875089.75,96909951.35,21662.61,-5712.16,34610.92,0,366.23,-440.04,0,0,9912.98,-5712.98,0,206394.25
17,11/30/1993 0:00,3633.36,96909951.35,96921087.61,20030.89,-5833.09,2151.76,0,362.48,-282.42,0,0,2138.91,-3154.44,0,206111.83
17,12/31/1993 0:00,13697.23,96921087.61,96932141.67,19051.12,-2932.01,55.2,0,358.77,-186.11,0,0,2039.91,-3253,0,205925.72
17,1/31/1994 0:00,8203.37,96932141.67,96944499.43,18110.78,-1317.94,127.75,0,355.09,-149.21,0,0,2138.01,-2630.71,0,205776.51
17,2/28/1994 0:00,27672.28,96944499.43,96959408.29,18184.43,526.5,131.95,0,532.9,-132.79,0,0,2044.61,-2289.52,0,205643.73
17,3/31/1994 0:00,3123.51,96959408.29,96960232.67,17405.2,2605.1,165.5,0,347.86,211.51,0,0,4128.63,-15782.15,0,205855.23
17,4/30/1994 0:00,3530.69,96960232.67,96941893.74,16577.28,2418.55,301.95,0,344.29,240.81,0,0,38016.96,-204.85,0,206096.05
17,5/31/1994 0:00,31676.63,96941893.74,96867455.8,16954.72,7658.05,2766.24,0,340.77,1094.44,0,0,102412.31,-839.85,0,207190.49
17,6/30/1994 0:00,24760.31,96867455.8,96861946.33,17419.48,22035.82,18823.78,0,337.28,126.35,0,0,58167.7,-6084.48,0,207316.84
17,7/31/1994 0:00,23958.38,96861946.33,96817177.54,17960.81,17272.96,14393.95,0,333.83,741.9,0,0,95613.92,141.69,0,208058.74
17,8/31/1994 0:00,16810.51,96817177.54,96737836.86,18086.4,11794.94,4984.65,0,330.41,1340.06,0,0,111986.07,-3891.05,0,209398.8
17,9/30/1994 0:00,2391.56,96737836.86,96702365.69,17361.66,-1041.31,654.7,0,327.02,215.02,0,0,54640.28,1652,0,209613.82
17,10/31/1994 0:00,2573.77,96702365.69,96695717.33,16547.55,-1346.07,1128.21,0,323.68,-283.64,0,0,19267.63,-3750.44,0,209330.18
17,11/30/1994 0:00,11182.15,96695717.33,96706084.1,16058.47,-31.75,406.15,0,327.38,-387.03,0,0,1938.91,-4067.55,0,208943.15
17,12/31/1994 0:00,19565.83,96706084.1,96716713.14,15990.8,311.57,15.15,0,317.08,-227.26,0,0,2040.81,-3737.49,0,208715.89
17,1/31/1995 0:00,141025.1,96716713.14,96744046.61,25302.16,3886.66,1838.31,0,1382.19,-218.41,0,0,2036.11,-2821.33,0,208497.48
17,2/28/1995 0:00,2562.41,96744046.61,96763436.16,24642.09,-4519.63,810.01,0,311.3,-169.31,0,0,1900.01,215.11,0,208328.17
17,3/31/1995 0:00,121913.5,96763436.16,96801246.6,35196.57,6418.39,4913.86,0,1500.68,-87.95,0,0,2037.01,-8094.1,0,208240.21
17,4/30/1995 0:00,23730.01,96801246.6,96863423.9,35024.67,23545.83,11281.29,0,480.9,-247.83,0,0,4422.03,-3485.53,0,207992.39
17,5/31/1995 0:00,38603.76,96863423.9,96929566.7,35266.09,25024.41,20606.78,0,498.67,-125.56,0,0,5805.14,-9322.45,0,207866.82
17,6/30/1995 0:00,23830.88,96929566.7,96966144.1,33639.67,10385.38,25938.93,0,419.17,178.8,0,0,22757.27,-11227.28,0,208045.62
17,7/31/1995 0:00,24526.99,96966144.1,97004431.26,32105.05,13205.02,28948.51,0,414.88,27.58,0,0,30800.54,-5613.34,0,208073.21
17,8/31/1995 0:00,16550.53,97004431.26,97012003.78,30021.75,5021.48,19337.91,0,410.63,156.14,0,0,46596.22,-779.18,0,208229.34
17,9/30/1995 0:00,2080.02,97012003.78,97004426.54,27072.36,-3028.77,7347.72,0,406.43,-30.76,0,0,42075.39,2731.18,0,208198.58
17,10/31/1995 0:00,2050.01,97004426.54,97003681.17,24517.67,11780.89,3151.52,0,402.27,-17.03,0,0,41007.44,426.75,0,208181.56
17,11/30/1995 0:00,1960,97003681.17,97015792.76,22347.49,-6306.85,2954.57,0,398.15,-395.08,0,0,3649.23,-3237.46,0,207786.48
17,12/31/1995 0:00,20435.11,97015792.76,97031446.51,21413.26,-2179.23,961.46,0,471.07,-231.17,0,0,2131.41,-2650.23,0,207555.31
17,1/31/1996 0:00,49504.33,97031446.51,97052357.3,22877.68,-431.3,1989.46,0,611.8,-181.18,0,0,2133.31,-1822.36,0,207374.13
17,2/29/1996 0:00,72326.16,97052357.3,97076751.93,27623.03,-3056.96,833.51,0,1127.66,-161.63,0,0,1932.31,-38.67,0,207212.5
17,3/31/1996 0:00,26384.8,97076751.93,97115612.45,28371.36,16073.28,5243.97,0,489.5,-61.44,0,0,2616.42,-8639.73,0,207151.06
17,4/30/1996 0:00,28145.47,97115612.45,97162679.43,28653.93,14761.25,12509.3,0,384.28,-206.3,0,0,5311.74,-3723.74,0,206944.76
17,5/31/1996 0:00,37623.09,97162679.43,97191608.42,29626.88,3233.12,21296.24,0,374.3,9.94,0,0,25809.94,198.45,0,206954.7
17,6/30/1996 0:00,25606.3,97191608.42,97217350.43,29317.9,9908.78,25752.38,0,370.47,184.46,0,0,32384.52,-7407.46,0,207139.16
17,7/31/1996 0:00,24580.35,97217350.43,97237752.66,28745.61,-710.15,28555.81,0,366.68,19.75,0,0,32036.28,-4539.18,0,207158.9
17,8/31/1996 0:00,16429.11,97237752.66,97229153.25,27399.83,-6383.53,18564.31,0,362.92,173.4,0,0,47489.49,-1226.83,0,207332.3
17,9/30/1996 0:00,2160.05,97229153.25,97209239.95,25020.03,-10627.11,6632.62,0,359.2,7.36,0,0,43398.14,2092.72,0,207339.66
17,10/31/1996 0:00,3788.65,97209239.95,97223985.3,22977.91,-5218.06,2652.19,0,355.53,-407.22,0,0,2908.82,-2706.17,0,206932.44
17,11/30/1996 0:00,33480.63,97223985.3,97239501.13,23006.54,-3288.53,505.05,0,708.34,-218.21,0,0,1932.11,-3265.24,0,206714.23
17,12/31/1996 0:00,114903.59,97239501.13,97272323.18,32393.85,-2804.18,7513.05,0,1416.64,-196.11,0,0,2200.02,-3301.19,0,206518.12
17,1/31/1997 0:00,118503.02,97272323.18,97363048.25,46511.41,20084.47,32044.92,0,1583.11,-298.94,0,0,2157.71,-7042.17,0,206219.18
17,2/28/1997 0:00,2283.2,97363048.25,97437364.31,40710.31,18610.21,22086.3,0,509.48,-267.42,0,0,1969.01,-5363.81,0,205951.76
17,3/31/1997 0:00,2901.82,97437364.31,97474462.34,35118.62,4964.53,9016.67,0,504.26,-71.37,0,0,4420.13,-8014.56,0,205880.39
17,4/30/1997 0:00,10524.19,97474462.34,97464534.38,31310.79,306.68,7624.04,0,499.1,365.47,0,0,52657.98,2623.93,0,206245.86
17,5/31/1997 0:00,49376.39,97464534.38,97473109,32182.16,4876.57,21862.5,0,493.99,168.55,0,0,43576.33,-7432.81,0,206414.41
17,6/30/1997 0:00,25765.95,97473109,97474738.73,31421.78,2520.62,22791.28,0,488.93,201.62,0,0,48295.47,-7499.03,0,206616.03
17,7/31/1997 0:00,25005.36,97474738.73,97466301.87,30575.5,885.13,23006.45,0,483.92,200.47,0,0,60287.37,-3300.95,0,206816.5
17,8/31/1997 0:00,16559.24,97466301.87,97420743.72,28959.99,6100.77,9398.34,0,478.97,488.23,0,0,94340.54,3356.1,0,207304.73
17,9/30/1997 0:00,2228.52,97420743.72,97382904.14,26297.37,2880.2,931.01,0,474.06,5.83,0,0,73956.21,5528.17,0,207310.56
17,10/31/1997 0:00,2290.79,97382904.14,97367825.54,23938.26,-3913.88,3115.06,0,469.21,-254.36,0,0,37890.16,-542.73,0,207056.2
17,11/30/1997 0:00,36502.48,97367825.54,97384925.09,24126.81,-3533.14,2767.07,0,502.92,-508.8,0,0,2110.71,-4144.6,0,206547.4
17,12/31/1997 0:00,39236.32,97384925.09,97403385.75,25421.98,-2798.36,1516.11,0,472.82,-283.18,0,0,2226.72,-3641.99,0,206264.22
17,1/31/1998 0:00,89855.8,97403385.75,97432157.98,32982.56,-1433.56,1757.86,0,1352.93,-228.81,0,0,2251.12,-3407.63,0,206035.41
17,2/28/1998 0:00,121473.95,97432157.98,97485217.26,47831.91,-5135.37,16566.01,0,1672.13,-245.74,0,0,2074.61,-5555.05,0,205789.67
17,3/31/1998 0:00,83695.93,97485217.26,97551963.55,55483.93,13987.8,5152.76,0,1733.32,-214.73,0,0,2262.42,-7134.36,0,205574.94
17,4/30/1998 0:00,15439.93,97551963.55,97610334.07,48147.72,14475.94,5182.81,0,918.05,-222.3,0,0,5073.74,-5057.96,0,205352.64
17,5/31/1998 0:00,22150.47,97610334.07,97658120.82,42765.54,14467.6,12886.33,0,890.58,-11.98,0,0,15087.3,-8124.02,0,205340.66
17,6/30/1998 0:00,20461.65,97658120.82,97673634.66,38520.96,12249.59,16825.19,0,644.74,349.43,0,0,42811.1,-10264.98,0,205690.09
17,7/31/1998 0:00,25384.54,97673634.66,97682384.19,35936.65,6584.75,25074.58,0,638.14,218.33,0,0,53284.67,-6418.25,0,205908.43
17,8/31/1998 0:00,16699.75,97682384.19,97681145.72,33081.32,-4481.12,19647.95,0,631.61,17.45,0,0,46418.92,-3716.75,0,205925.88
17,9/30/1998 0:00,2496.05,97681145.72,97693172.68,29420.62,-9744.27,11532.89,0,625.14,-367.29,0,0,16674.72,-2765.41,0,205558.59
17,10/31/1998 0:00,2363.75,97693172.68,97705633.16,26356.58,-16893,24013.65,0,618.74,-161.51,0,0,16537.15,-4936.83,0,205397.08
17,11/30/1998 0:00,2664.88,97705633.16,97734806.02,23842.26,-279.73,14089.85,0,612.4,-310.53,0,0,2642.72,-6138.66,0,205086.54
17,12/31/1998 0:00,2605.56,97734806.02,97766306.86,21737.08,3905.03,13151.34,0,606.13,-227.42,0,0,2253.02,-5418.3,0,204859.12
17,1/31/1999 0:00,73618.86,97766306.86,97783992.24,25288.31,-4374.55,504.15,0,1178.99,-163.48,0,0,2256.82,-2491.24,0,204695.64
17,2/28/1999 0:00,3193.55,97783992.24,97796365.07,23826.9,-9700.17,961.01,0,594.42,-131.67,0,0,2063.41,-1114.24,0,204563.98
17,3/31/1999 0:00,3322.73,97796365.07,97798504.15,22217.7,-2043.52,412.85,0,587.7,170.36,0,0,4526.72,-14679.28,0,204734.33
17,4/30/1999 0:00,4185.81,97798504.15,97789019.06,20688.01,324.46,452.45,0,581.68,78.42,0,0,29257.16,-2352.96,0,204812.76
17,5/31/1999 0:00,31257.7,97789019.06,97737098.12,21059.81,6940.05,14007.57,0,575.72,861.47,0,0,89740.05,-5625.5,0,205674.22
17,6/30/1999 0:00,23720.21,97737098.12,97730812.77,21311.58,10557.62,19923.85,0,569.83,53.96,0,0,52473.65,-6228.54,0,205728.19
17,7/31/1999 0:00,23803.53,97730812.77,97716815.07,21676.26,7249.5,22000.78,0,563.99,177.86,0,0,60285.37,-5380.72,0,205906.05
17,8/31/1999 0:00,15595.51,97716815.07,97646019.32,21357.44,3255.59,6215.54,0,558.22,656.54,0,0,106115.72,3276.62,0,206562.59
17,9/30/1999 0:00,2428.08,97646019.32,97599488.61,20029.82,-453.08,754.21,0,552.5,-63.59,0,0,72016.53,4665.96,0,206499
17,10/31/1999 0:00,2267.54,97599488.61,97578331.17,18708.82,-1966.54,2272.22,0,546.84,-222.24,0,0,41438.68,942.15,0,206276.76
17,11/30/1999 0:00,2565.73,97578331.17,97589164.86,17492.17,-1185.69,903.71,0,541.25,-499.56,0,0,2630.82,-3787.37,0,205777.2
17,12/31/1999 0:00,1969.99,97589164.86,97598923.59,16365.49,-964.59,121.15,0,535.7,-266.4,0,0,2287.22,-3745.41,0,205510.79
17,1/31/2000 0:00,35272.63,97598923.59,97611568.86,16895.83,316.22,213.3,0,1164.86,-193.23,0,0,2400.02,-3351.69,0,205317.56
17,2/29/2000 0:00,107923.49,97611568.86,97636921.81,25023.3,1142.96,3033.42,0,1600.27,-181.15,0,0,2181.22,-3084.62,0,205136.41
17,3/31/2000 0:00,7838.21,97636921.81,97646510.73,24499.89,-3454.92,1595.39,0,635.36,36.51,0,0,2940.82,-10782.5,0,205172.92
17,4/30/2000 0:00,4090.97,97646510.73,97666827.25,22958.57,3739.47,2635.32,0,530.43,-137.58,0,0,5712.64,-3697.04,0,205035.34
17,5/31/2000 0:00,26715.51,97666827.25,97662607.53,23014.1,3620.77,19615.12,0,515.74,447.44,0,0,43290.41,-8142.48,0,205482.77
17,6/30/2000 0:00,21844.98,97662607.53,97682046.33,22886.54,11559.46,22097.31,0,510.45,5.75,0,0,31171.12,-6449.6,0,205488.52
17,7/31/2000 0:00,23951.16,97682046.33,97680537.72,22963.51,11332.29,22905.85,0,505.23,263.41,0,0,55775.55,-3703.34,0,205751.93
17,8/31/2000 0:00,15618.93,97680537.72,97642830.4,22320.1,6974.08,11818.3,0,500.05,451.61,0,0,77418.03,-2353.45,0,206203.55
17,9/30/2000 0:00,2520.3,97642830.4,97598366.9,20670.49,-3962.26,1404,0,494.93,55.81,0,0,67548.92,4422.45,0,206259.35
17,10/31/2000 0:00,9589.71,97598366.9,97610029.3,19552.14,-3129.38,1415.36,0,497.33,-577.03,0,0,3599.42,-2496.59,0,205682.32
17,11/30/2000 0:00,2289.17,97610029.3,97619443.65,18205.39,-2788.76,323.5,0,484.85,-274.83,0,0,3136.12,-3399.67,0,205407.49
17,12/31/2000 0:00,2009.51,97619443.65,97628451.42,16955.81,-3419.54,759.01,0,479.88,-186.15,0,0,2336.12,-3245.13,0,205221.34
17,1/31/2001 0:00,15733.35,97628451.42,97638541.59,16511.72,-1863.15,348.95,0,641,-145.79,0,0,2336.12,-3066.45,0,205075.55
17,2/28/2001 0:00,36776.46,97638541.59,97649295.08,17463.12,-2143.03,244.65,0,610.25,-123.48,0,0,2144.61,-3153.41,0,204952.07
17,3/31/2001 0:00,3439.4,97649295.08,97654318.73,16784.59,4303.75,124.85,0,465.29,116.04,0,0,4023.93,-12746.95,0,205068.12
17,4/30/2001 0:00,4639.75,97654318.73,97649220.73,16060.99,2782.84,249.25,0,518.95,83.92,0,0,18713.82,-6080.13,0,205152.04
17,5/31/2001 0:00,33841.47,97649220.73,97554870.7,16927.52,5422.58,5244.53,0,455.81,1395.53,0,0,123768.11,-27.88,0,206547.57
17,6/30/2001 0:00,24235.67,97554870.7,97561901.02,17611.73,16652.61,21930.26,0,451.14,-258.56,0,0,41523.49,-7833.38,0,206289.01
17,7/31/2001 0:00,23057.49,97561901.02,97515315.37,18255.02,13328.04,13438.97,0,446.52,502.98,0,0,93305.01,747.82,0,206791.99
17,8/31/2001 0:00,15458.47,97515315.37,97435052.75,18281.76,14823.35,2922.28,0,441.95,694.56,0,0,116118.41,-1308.11,0,207486.55
17,9/30/2001 0:00,2818.05,97435052.75,97384369.88,17397.63,-503.76,803.61,0,437.43,-133.55,0,0,71932.12,3247.9,0,207353
18,10/31/1961 0:00,1751.24,316559820.9,316512611.9,8569.46,-1297.45,8278.73,0,48.69,7224.13,0,0,52987.87,-17044.72,0,2033593.8
18,11/30/1961 0:00,2621.94,316512611.9,316525708,7994.25,4835.17,12647.72,0,3914.21,-1838.12,0,0,1619.71,-12837.45,0,2031755.68
18,12/31/1961 0:00,2857.52,316525708,316528097.1,7495.97,5144.38,4426.82,0,1325.71,-1509.79,0,0,2194.42,-12299.56,0.02,2030245.9
18,1/31/1962 0:00,3241.2,316528097.1,316542139.1,7153.93,10720.83,7321.94,0,4471.18,-1402.08,0,0,2200.02,-12023.76,0.01,2028843.82
18,2/28/1962 0:00,62433.7,316542139.1,316776230.6,23135.03,80244.83,139299.72,0,7886.54,-1821.27,0,0,1416.31,-13238.26,-1.27,2027022.55
18,3/31/1962 0:00,35743.19,316776230.6,316807430.3,22478.94,-567.99,28337.25,0,3468.02,-1055.87,0,0,0,-21461.22,-0.53,2025966.68
18,4/30/1962 0:00,38235.55,316807430.3,316853116.9,25124.74,11037.83,34041.67,0,45.78,-788.66,0,0,0,-23774.19,0.6,2025178.02
18,5/31/1962 0:00,34153.35,316853116.9,316832234.1,25537.03,11735.37,30520.19,0,220.03,6541.06,0,0,70345.19,-25091.29,-0.01,2031719.08
18,6/30/1962 0:00,47155.02,316832234.1,316766808.8,31088.39,14315.72,40565.67,0,44.84,20536.34,0,0,146078.61,-25897.67,0,2052255.43
18,7/31/1962 0:00,16923.52,316766808.8,316663155.2,22822.12,3490.56,20351.43,0,44.39,27188.19,0,0,154560.03,-22990.21,0,2079443.61
18,8/31/1962 0:00,3641.21,316663155.2,316603721.2,16511.78,581.96,13085.5,0,43.93,13767.42,0,0,77729.14,-25695.43,0,2093211.03
18,9/30/1962 0:00,1934.29,316603721.2,316605520,13450.93,-3092.52,7996.6,0,43.48,-1563.95,0,0,0,-15035.79,0,2091647.09
18,10/31/1962 0:00,1919.57,316605520,316599252.1,11571.45,-4002.43,26308.27,0,624.05,1413.69,0,0,21533.66,-20649.25,0,2093060.78
18,11/30/1962 0:00,1890.08,316599252.1,316609821.8,10232.12,-2837.55,25579.04,0,42.6,-834.14,0,0,7845.15,-13767.24,0,2092226.64
18,12/31/1962 0:00,1793.24,316609821.8,316604346.8,9205.93,-1561.17,3046.13,0,42.16,-1212.89,0,0,2189.72,-12805.55,-0.05,2091013.75
18,1/31/1963 0:00,3037.05,316604346.8,316619994.3,8667.11,19632.39,14405.21,0,3245.42,469.6,0,0,19402.23,-11370.49,-0.54,2091483.35
18,2/28/1963 0:00,4100.96,316619994.3,316786176.2,8349.03,31962.72,134335.26,0,5501.81,-1474.94,0,0,0,-12491.67,0.3,2090008.41
18,3/31/1963 0:00,3741.43,316786176.2,316789540.6,7882.26,-475.09,24780.99,0,5486.85,-187.85,0,0,1063.51,-33059.24,0,2089820.56
18,4/30/1963 0:00,35581.53,316789540.6,316841263.7,15703.47,10151.73,39401.15,0,5498.78,-773,0,0,34.4,-18224.71,-0.02,2089047.56
18,5/31/1963 0:00,34421.67,316841263.7,316817535.8,19183.36,10478.14,27307.92,0,517.95,5358.31,0,0,57790.19,-28783.35,0,2094405.87
18,6/30/1963 0:00,45483.7,316817535.8,316772045.8,25549.17,17731.76,32238.93,0,84.57,13559.95,0,0,105404.69,-29249.78,-0.06,2107965.82
18,7/31/1963 0:00,16889.68,316772045.8,316719222.7,19425.03,27785.02,26625.21,0,39.24,18207.13,0,0,119329.55,-25575.2,0,2126172.95
18,8/31/1963 0:00,3357.04,316719222.7,316692826,14144.8,13487.17,17064.59,0,38.84,7986.21,0,0,56802.36,-22315.91,0,2134159.16
18,9/30/1963 0:00,2668.41,316692826,316695780.9,11903.62,-2354.28,8770.81,0,713.37,-1404,0,0,0,-14674.62,0,2132755.16
18,10/31/1963 0:00,2935.11,316695780.9,316727981.2,10549.76,464.93,34977.1,0,3106.51,-1093.8,0,0,496,-15308.16,0,2131661.36
18,11/30/1963 0:00,4572.85,316727981.2,316780571.9,9952.83,12373.11,41000.63,0,5468.59,-1256.32,0,0,1232.71,-13715.4,0.1,2130405.03
18,12/31/1963 0:00,2048.75,316780571.9,316784754.3,8736.76,-1441.69,12654.85,0,345.12,-1077.35,0,0,2289.72,-12745.56,-0.06,2129327.68
18,1/31/1964 0:00,2920.01,316784754.3,316775330.4,8199.36,-591.15,11464.91,0,1727.34,482.44,0,0,18683.23,-12023.67,-0.01,2129810.12
18,2/29/1964 0:00,3864.09,316775330.4,316801292.6,7907.29,-4871.61,73590.48,0,96.47,2336.28,0,0,41204.79,-11891.84,0.02,2132146.4
18,3/31/1964 0:00,29881,316801292.6,316780943.3,13864.92,11134.97,17306.15,0,4771.5,3174.36,0,0,38913.77,-31687.48,0,2135320.75
18,4/30/1964 0:00,17947.91,316780943.3,316732813.3,13379.57,7138.18,11235.69,0,1744.95,6247.59,0,0,69925.98,-17950.01,0,2141568.35
18,5/31/1964 0:00,33444.99,316732813.3,316616189.1,18524.54,19223.22,15574.43,0,1184.1,25446.58,0,0,175946.73,-20630.29,0,2167014.93
18,6/30/1964 0:00,46639.73,316616189.1,316486232.1,25390.95,24851.71,23037.89,0,35.05,51553.02,0,0,234344.18,-20481.48,-0.01,2218567.95
18,7/31/1964 0:00,15815,316486232.1,316367304.9,19008.09,12847.18,15226.88,0,34.69,53931.59,0,0,199441.26,-20534.34,0,2272499.54
18,8/31/1964 0:00,2424.36,316367304.9,316270883.9,13891.94,751.66,7987.8,0,34.33,30030.62,0,0,129362.26,-19755.07,0,2302530.15
18,9/30/1964 0:00,1996.74,316270883.9,316250518.5,11814.17,-1742.38,3071.3,0,117.58,1353.68,0,0,22137.25,-12842.59,-0.05,2303883.84
18,10/31/1964 0:00,2331.83,316250518.5,316252470.9,10507.71,-254.49,11138.09,0,1496.06,-1243.19,0,0,2276.02,-17415.71,0,2302640.65
18,11/30/1964 0:00,3081.78,316252470.9,316279397.2,9677.65,12653.55,16236.07,0,5414.2,-1464.05,0,0,2107.91,-13483.36,-0.17,2301176.59
18,12/31/1964 0:00,3600.41,316279397.2,316356418.4,9070.05,31028.39,47850.91,0,5473.13,-1443.53,0,0,2300.02,-12657.54,0.23,2299733.06
18,1/31/1965 0:00,3673.49,316356418.4,316437152,8531.36,18525.59,66505.84,0,4712.43,-1354.27,0,0,1749.21,-14438.19,0,2298378.79
18,2/28/1965 0:00,2283.68,316437152,316459100.6,7772.49,-3380.01,32547.93,0,564.01,-1110.21,0,0,2100.01,-12345.54,-0.01,2297268.58
18,3/31/1965 0:00,2819.39,316459100.6,316398019.4,7381.47,3115.4,6039.62,0,2957.7,4943.71,0,0,59650.48,-25868.6,0,2302212.29
18,4/30/1965 0:00,7013.14,316398019.4,316417643.1,7850.01,12133.28,20626.58,0,5691.19,-663.36,0,0,7100.35,-18913.67,0,2301548.93
18,5/31/1965 0:00,25528.24,316417643.1,316335402.1,12386.25,8737,16895.24,0,31.3,13099.09,0,0,109297.45,-24092.45,0,2314648.02
18,6/30/1965 0:00,48092.55,316335402.1,316274483.7,20902.43,26855.48,32936.08,0,30.98,21944.98,0,0,136218.11,-27371.04,-0.74,2336593
18,7/31/1965 0:00,16341.79,316274483.7,316222439.3,16086.4,28252.65,28490.4,0,30.67,22446.17,0,0,119691.17,-27659.48,0,2359039.17
18,8/31/1965 0:00,2832.35,316222439.3,316179221.7,11973.51,17440.74,16670.46,0,30.35,14024.49,0,0,78824.89,-24532.27,0,2373063.66
18,9/30/1965 0:00,2297.3,316179221.7,316182662,10349.85,63.7,9563.4,0,92.75,-1079.39,0,0,0,-15550.06,0,2371984.27
18,10/31/1965 0:00,1819.54,316182662,316184651.7,9171.74,7718.46,32043.91,0,29.74,2970.14,0,0,30088.04,-19856.23,0,2374954.42
18,11/30/1965 0:00,3278.96,316184651.7,316242901.2,8627.11,6279.45,54558.48,0,5359.73,-1238.35,0,0,654.6,-14682.32,-0.02,2373716.07
18,12/31/1965 0:00,17319.9,316242901.2,316293714.1,11355.93,6914.14,44030.13,0,5463.01,-1158.38,0,0,1613.81,-14178.13,0.03,2372557.68
18,1/31/1966 0:00,2807.32,316293714.1,316321901.5,8921.58,-2400.53,36405.03,0,1130.63,-1102.68,0,0,1560.21,-13206.43,-0.05,2371455
18,2/28/1966 0:00,2623.06,316321901.5,316329683.4,8167.05,-7462.8,21317.88,0,1946.8,-994.48,0,0,2100.01,-13092.47,0.06,2370460.52
18,3/31/1966 0:00,9707.43,316329683.4,316322564.8,9097.48,4067.73,13195.33,0,30.72,350.67,0,0,0,-33860.5,0,2370811.19
18,4/30/1966 0:00,24412.19,316322564.8,316217199.9,12749.79,8481.4,9340.47,0,116.95,14561.86,0,0,138264.04,-12351.36,0,2385373.05
18,5/31/1966 0:00,35706.06,316217199.9,316096614.4,17578.04,15641.02,15687.81,0,124.74,28833.99,0,0,179962.95,-18488.14,0,2414207.04
18,6/30/1966 0:00,46185.05,316096614.4,315977954.3,23681.78,21752.97,24908.41,0,39.76,51293.04,0,0,220769.13,-19566.94,0,2465500.08
18,7/31/1966 0:00,15635.45,315977954.3,315846011.2,18051.76,14169.7,12283.29,0,27.11,70960.79,0,0,230385.73,-17050.04,0,2536460.87
18,8/31/1966 0:00,2203.77,315846011.2,315719648.6,13429.1,-1453.12,5539.99,0,26.83,47973.41,0,0,176458.52,-15420.31,0,2584434.28
18,9/30/1966 0:00,1830.72,315719648.6,315686386.2,11511.64,-1900.66,3466.7,0,26.56,4500.27,0,0,40148.65,-10718.22,0,2588934.55
18,10/31/1966 0:00,1850.03,315686386.2,315638885,10232.2,-1456.98,8402.1,0,26.29,7561.4,0,0,56029.19,-16237.04,0,2596495.95
18,11/30/1966 0:00,2434.99,315638885,315656874.2,9380.09,8909.95,12971.43,0,3804.89,-1486.13,0,0,1970.11,-13620.9,0,2595009.82
18,12/31/1966 0:00,20717.8,315656874.2,315983534.8,12593.29,89838.13,238572.82,0,6258.77,-1927.27,0,0,2300.02,-16373.96,1.21,2593082.56
18,1/31/1967 0:00,15800.03,315983534.8,316099221.4,13341.76,-17520.23,135493.73,0,5103.14,-1565.41,0,0,2127.11,-17042.09,-2.79,2591517.14
18,2/28/1967 0:00,2259.65,316099221.4,316152489.5,10235.2,-23506.88,83985.87,0,568.1,-1356.93,0,0,2100.01,-14558.67,-1.42,2590160.22
18,3/31/1967 0:00,12351.28,316152489.5,316168064.3,11546.66,4826.13,27291.35,0,4419.74,-182.59,0,0,3300.02,-29026.43,0.03,2589977.63
18,4/30/1967 0:00,59204.7,316168064.3,316280540.2,26275.91,264.18,99264.28,0,7349.91,-1314.24,0,0,3600.02,-15762.65,1.39,2588663.39
